STORE_LOCATION,PRODUCT_CATEGORY,TOTAL_REVENUE,TOTAL_QUANTITY_SOLD,NUMBER_OF_TRANSACTIONS,UNIQUE_PRODUCTS_SOLD,MONTH_ID,DAY_OF_WEEK,TIME_BUCKET
Lower Manhattan,Flavours,8,10,8,4,2023-04-23,Sun,Afternoon
Lower Manhattan,Flavours,10.4,13,8,4,2023-04-25,Tue,Afternoon
Hell's Kitchen,Flavours,12,15,10,4,2023-04-27,Thu,Afternoon
Hell's Kitchen,Flavours,8.8,11,8,4,2023-05-07,Sun,Afternoon
Hell's Kitchen,Flavours,5.6,7,4,4,2023-05-07,Sun,Evening
Hell's Kitchen,Flavours,12,15,10,4,2023-05-08,Mon,Afternoon
Hell's Kitchen,Flavours,8.8,11,7,4,2023-05-10,Wed,Afternoon
Astoria,Flavours,12,15,10,4,2023-05-10,Wed,Afternoon
Astoria,Flavours,13.6,17,11,4,2023-05-11,Thu,Afternoon
Hell's Kitchen,Flavours,12,15,9,4,2023-05-12,Fri,Afternoon
Lower Manhattan,Flavours,13.6,17,9,4,2023-05-12,Fri,Afternoon
Lower Manhattan,Flavours,12.8,16,10,4,2023-05-13,Sat,Afternoon
Hell's Kitchen,Flavours,8,10,7,4,2023-05-13,Sat,Afternoon
Astoria,Flavours,4.8,6,4,4,2023-05-13,Sat,Afternoon
Lower Manhattan,Flavours,8,10,7,4,2023-05-14,Sun,Afternoon
Lower Manhattan,Flavours,12.8,16,11,4,2023-05-16,Tue,Afternoon
Lower Manhattan,Flavours,9.6,12,7,4,2023-05-15,Mon,Afternoon
Lower Manhattan,Flavours,12.8,16,11,4,2023-05-17,Wed,Afternoon
Lower Manhattan,Flavours,20.8,26,18,4,2023-05-18,Thu,Afternoon
Lower Manhattan,Flavours,13.6,17,11,4,2023-05-19,Fri,Afternoon
Hell's Kitchen,Flavours,8.8,11,7,4,2023-05-20,Sat,Evening
Hell's Kitchen,Flavours,11.2,14,7,4,2023-05-21,Sun,Afternoon
Lower Manhattan,Flavours,12.8,16,10,4,2023-05-21,Sun,Afternoon
Lower Manhattan,Flavours,17.6,22,15,4,2023-05-22,Mon,Afternoon
Lower Manhattan,Flavours,9.6,12,9,4,2023-05-25,Thu,Afternoon
Lower Manhattan,Flavours,8,10,7,4,2023-05-26,Fri,Afternoon
Hell's Kitchen,Flavours,16.8,21,12,4,2023-05-27,Sat,Afternoon
Hell's Kitchen,Flavours,8.8,11,8,4,2023-06-08,Thu,Afternoon
Hell's Kitchen,Flavours,12.8,16,9,4,2023-06-10,Sat,Afternoon
Astoria,Flavours,12.8,16,10,4,2023-06-10,Sat,Afternoon
Astoria,Flavours,14.4,18,12,4,2023-06-11,Sun,Afternoon
Hell's Kitchen,Flavours,12,15,9,4,2023-06-12,Mon,Afternoon
Lower Manhattan,Flavours,14.4,18,13,4,2023-06-13,Tue,Afternoon
Astoria,Flavours,5.6,7,5,4,2023-06-13,Tue,Afternoon
Lower Manhattan,Flavours,6.4,8,5,4,2023-06-14,Wed,Afternoon
Lower Manhattan,Flavours,9.6,12,7,4,2023-06-15,Thu,Afternoon
Lower Manhattan,Flavours,14.4,18,12,4,2023-06-16,Fri,Afternoon
Lower Manhattan,Flavours,15.2,19,13,4,2023-06-17,Sat,Afternoon
Lower Manhattan,Flavours,19.2,24,16,4,2023-06-18,Sun,Afternoon
Astoria,Flavours,5.6,7,6,4,2023-06-18,Sun,Afternoon
Lower Manhattan,Flavours,14.4,18,11,4,2023-06-19,Mon,Afternoon
Hell's Kitchen,Flavours,7.2,9,6,4,2023-06-20,Tue,Evening
Lower Manhattan,Flavours,10.4,13,9,4,2023-06-21,Wed,Afternoon
Hell's Kitchen,Flavours,9.6,12,6,4,2023-06-21,Wed,Afternoon
Hell's Kitchen,Flavours,12.8,16,9,4,2023-06-21,Wed,Evening
Lower Manhattan,Flavours,16,20,15,4,2023-06-22,Thu,Afternoon
Lower Manhattan,Flavours,9.6,12,9,4,2023-06-23,Fri,Afternoon
Lower Manhattan,Flavours,12.8,16,12,4,2023-06-25,Sun,Afternoon
Lower Manhattan,Flavours,8.8,11,8,4,2023-06-26,Mon,Afternoon
Hell's Kitchen,Flavours,15.2,19,12,4,2023-06-27,Tue,Afternoon
Hell's Kitchen,Flavours,13.6,17,11,4,2023-01-07,Sat,Morning
Lower Manhattan,Flavours,16.8,21,14,4,2023-01-07,Sat,Morning
Hell's Kitchen,Flavours,8.8,11,7,4,2023-01-08,Sun,Morning
Lower Manhattan,Flavours,16,20,13,4,2023-01-10,Tue,Morning
Hell's Kitchen,Flavours,10.4,13,9,4,2023-01-10,Tue,Morning
Lower Manhattan,Flavours,13.6,17,10,4,2023-01-11,Wed,Morning
Hell's Kitchen,Flavours,16,20,13,4,2023-01-11,Wed,Morning
Hell's Kitchen,Flavours,13.6,17,11,4,2023-01-12,Thu,Morning
Astoria,Flavours,16,20,12,4,2023-01-10,Tue,Morning
Lower Manhattan,Flavours,25.6,32,15,4,2023-01-12,Thu,Morning
Hell's Kitchen,Flavours,20,25,16,4,2023-01-13,Fri,Morning
Lower Manhattan,Flavours,16.8,21,14,4,2023-01-14,Sat,Morning
Hell's Kitchen,Flavours,22.4,28,20,4,2023-01-14,Sat,Morning
Astoria,Flavours,12,15,9,4,2023-01-14,Sat,Morning
Astoria,Flavours,16.8,21,14,4,2023-01-15,Sun,Morning
Hell's Kitchen,Flavours,8.8,11,8,4,2023-01-16,Mon,Morning
Lower Manhattan,Flavours,14.4,18,11,4,2023-01-15,Sun,Morning
Lower Manhattan,Flavours,17.6,22,14,4,2023-01-17,Tue,Morning
Hell's Kitchen,Flavours,8.8,11,8,4,2023-01-17,Tue,Morning
Astoria,Flavours,17.6,22,14,4,2023-01-17,Tue,Morning
Lower Manhattan,Flavours,16,20,13,4,2023-01-19,Thu,Morning
Hell's Kitchen,Flavours,11.2,14,8,4,2023-01-20,Fri,Morning
Astoria,Flavours,18.4,23,16,4,2023-01-19,Thu,Morning
Lower Manhattan,Flavours,16.8,21,14,4,2023-01-21,Sat,Morning
Hell's Kitchen,Flavours,9.6,12,10,4,2023-01-21,Sat,Morning
Astoria,Flavours,12.8,16,12,4,2023-01-21,Sat,Morning
Lower Manhattan,Flavours,13.6,17,11,4,2023-01-16,Mon,Morning
Lower Manhattan,Flavours,17.6,22,14,4,2023-01-20,Fri,Morning
Lower Manhattan,Flavours,15.2,19,12,4,2023-01-22,Sun,Morning
Lower Manhattan,Flavours,20,25,15,4,2023-01-18,Wed,Morning
Lower Manhattan,Flavours,15.2,19,13,4,2023-01-24,Tue,Morning
Lower Manhattan,Flavours,16,20,12,4,2023-01-26,Thu,Morning
Hell's Kitchen,Flavours,12.8,16,10,4,2023-01-27,Fri,Morning
Hell's Kitchen,Flavours,6.4,8,5,4,2023-01-31,Tue,Morning
Lower Manhattan,Flavours,4.8,6,4,4,2023-01-31,Tue,Morning
Lower Manhattan,Flavours,13.6,17,12,4,2023-02-07,Tue,Morning
Hell's Kitchen,Flavours,11.2,14,8,4,2023-02-07,Tue,Morning
Lower Manhattan,Flavours,16.8,21,13,4,2023-02-10,Fri,Morning
Astoria,Flavours,20,25,15,4,2023-02-10,Fri,Morning
Hell's Kitchen,Flavours,18.4,23,16,4,2023-02-11,Sat,Morning
Lower Manhattan,Flavours,24.8,31,14,4,2023-02-12,Sun,Morning
Hell's Kitchen,Flavours,14.4,18,10,4,2023-02-12,Sun,Morning
Lower Manhattan,Flavours,16,20,12,4,2023-02-13,Mon,Morning
Astoria,Flavours,7.2,9,6,4,2023-02-13,Mon,Morning
Hell's Kitchen,Flavours,11.2,14,9,4,2023-02-13,Mon,Morning
Lower Manhattan,Flavours,19.2,24,16,4,2023-02-14,Tue,Morning
Astoria,Flavours,12,15,9,4,2023-02-14,Tue,Morning
Hell's Kitchen,Flavours,28,35,22,4,2023-02-14,Tue,Morning
Lower Manhattan,Flavours,15.2,19,13,4,2023-02-15,Wed,Morning
Astoria,Flavours,24,30,22,4,2023-02-15,Wed,Morning
Hell's Kitchen,Flavours,11.2,14,9,4,2023-02-18,Sat,Morning
Lower Manhattan,Flavours,13.6,17,12,4,2023-02-18,Sat,Morning
Lower Manhattan,Flavours,17.6,22,15,4,2023-02-19,Sun,Morning
Hell's Kitchen,Flavours,8.8,11,9,4,2023-02-19,Sun,Morning
Astoria,Flavours,11.2,14,11,4,2023-02-19,Sun,Morning
Lower Manhattan,Flavours,12.8,16,9,4,2023-02-20,Mon,Morning
Hell's Kitchen,Flavours,20.8,26,15,4,2023-02-20,Mon,Morning
Astoria,Flavours,14.4,18,11,4,2023-02-21,Tue,Morning
Lower Manhattan,Flavours,14.4,18,11,4,2023-02-23,Thu,Morning
Lower Manhattan,Flavours,16,20,14,4,2023-02-24,Fri,Morning
Lower Manhattan,Flavours,8.8,11,8,4,2023-02-25,Sat,Morning
Lower Manhattan,Flavours,16.8,21,12,4,2023-02-26,Sun,Morning
Lower Manhattan,Flavours,15.2,19,11,4,2023-02-27,Mon,Morning
Hell's Kitchen,Flavours,14.4,18,12,4,2023-02-27,Mon,Morning
Lower Manhattan,Flavours,16,20,13,4,2023-03-07,Tue,Morning
Hell's Kitchen,Flavours,12.8,16,10,4,2023-03-08,Wed,Morning
Lower Manhattan,Flavours,20.8,26,18,4,2023-03-10,Fri,Morning
Astoria,Flavours,16,20,12,4,2023-03-10,Fri,Morning
Hell's Kitchen,Flavours,9.6,12,9,4,2023-03-10,Fri,Morning
Lower Manhattan,Flavours,21.6,27,17,4,2023-03-11,Sat,Morning
Hell's Kitchen,Flavours,23.2,29,17,4,2023-03-11,Sat,Morning
Astoria,Flavours,10.4,13,8,4,2023-03-11,Sat,Morning
Lower Manhattan,Flavours,25.6,32,15,4,2023-03-12,Sun,Morning
Hell's Kitchen,Flavours,16,20,12,4,2023-03-12,Sun,Morning
Lower Manhattan,Flavours,22.4,28,16,4,2023-03-13,Mon,Morning
Hell's Kitchen,Flavours,15.2,19,15,4,2023-03-13,Mon,Morning
Lower Manhattan,Flavours,17.6,22,15,4,2023-03-14,Tue,Morning
Astoria,Flavours,15.2,19,11,4,2023-03-14,Tue,Morning
Hell's Kitchen,Flavours,24.8,31,22,4,2023-03-14,Tue,Morning
Lower Manhattan,Flavours,11.2,14,10,4,2023-03-15,Wed,Morning
Astoria,Flavours,18.4,23,16,4,2023-03-15,Wed,Morning
Hell's Kitchen,Flavours,15.2,19,13,4,2023-03-16,Thu,Morning
Lower Manhattan,Flavours,11.2,14,11,4,2023-03-17,Fri,Morning
Astoria,Flavours,22.4,28,21,4,2023-03-17,Fri,Morning
Hell's Kitchen,Flavours,10.4,13,9,4,2023-03-17,Fri,Morning
Lower Manhattan,Flavours,23.2,29,18,4,2023-03-18,Sat,Morning
Hell's Kitchen,Flavours,10.4,13,10,4,2023-03-19,Sun,Morning
Astoria,Flavours,15.2,19,13,4,2023-03-19,Sun,Morning
Lower Manhattan,Flavours,9.6,12,8,4,2023-03-19,Sun,Morning
Lower Manhattan,Flavours,14.4,18,11,4,2023-03-20,Mon,Morning
Lower Manhattan,Flavours,12,15,9,4,2023-03-21,Tue,Morning
Hell's Kitchen,Flavours,16.8,21,15,4,2023-03-21,Tue,Morning
Lower Manhattan,Flavours,14.4,18,13,4,2023-03-22,Wed,Morning
Lower Manhattan,Flavours,21.6,27,18,4,2023-03-23,Thu,Morning
Lower Manhattan,Flavours,13.6,17,13,4,2023-03-25,Sat,Morning
Lower Manhattan,Flavours,12.8,16,10,4,2023-03-26,Sun,Morning
Lower Manhattan,Flavours,6.4,8,5,4,2023-03-27,Mon,Morning
Hell's Kitchen,Flavours,9.6,12,9,4,2023-03-27,Mon,Morning
Hell's Kitchen,Flavours,9.6,12,8,4,2023-03-30,Thu,Morning
Astoria,Flavours,8.8,11,7,4,2023-03-31,Fri,Morning
Lower Manhattan,Flavours,17.6,22,15,4,2023-04-07,Fri,Morning
Hell's Kitchen,Flavours,20,25,16,4,2023-04-08,Sat,Morning
Lower Manhattan,Flavours,16.8,21,14,4,2023-04-10,Mon,Morning
Hell's Kitchen,Flavours,14.4,18,11,4,2023-04-10,Mon,Morning
Astoria,Flavours,22.4,28,17,4,2023-04-10,Mon,Morning
Lower Manhattan,Flavours,21.6,27,17,4,2023-04-11,Tue,Morning
Hell's Kitchen,Flavours,20,25,16,4,2023-04-11,Tue,Morning
Astoria,Flavours,15.2,19,13,4,2023-04-11,Tue,Morning
Lower Manhattan,Flavours,32,40,16,4,2023-04-12,Wed,Morning
Hell's Kitchen,Flavours,23.2,29,18,4,2023-04-12,Wed,Morning
Astoria,Flavours,12,15,11,4,2023-04-13,Thu,Morning
Lower Manhattan,Flavours,22.4,28,15,4,2023-04-13,Thu,Morning
Hell's Kitchen,Flavours,23.2,29,21,4,2023-04-13,Thu,Morning
Lower Manhattan,Flavours,20.8,26,17,4,2023-04-14,Fri,Morning
Hell's Kitchen,Flavours,29.6,37,26,4,2023-04-14,Fri,Morning
Astoria,Flavours,12.8,16,9,4,2023-04-14,Fri,Morning
Lower Manhattan,Flavours,24.8,31,21,4,2023-04-15,Sat,Morning
Astoria,Flavours,20,25,19,4,2023-04-15,Sat,Morning
Lower Manhattan,Flavours,13.6,17,11,4,2023-04-16,Sun,Morning
Hell's Kitchen,Flavours,16,20,15,4,2023-04-16,Sun,Morning
Astoria,Flavours,20,25,17,4,2023-04-16,Sun,Morning
Lower Manhattan,Flavours,27.2,34,21,4,2023-04-17,Mon,Morning
Astoria,Flavours,19.2,24,18,4,2023-04-17,Mon,Morning
Hell's Kitchen,Flavours,9.6,12,8,4,2023-04-17,Mon,Morning
Lower Manhattan,Flavours,20,25,16,4,2023-04-18,Tue,Morning
Hell's Kitchen,Flavours,15.2,19,14,4,2023-04-18,Tue,Morning
Astoria,Flavours,20.8,26,17,4,2023-04-18,Tue,Morning
Lower Manhattan,Flavours,21.6,27,17,4,2023-04-19,Wed,Morning
Hell's Kitchen,Flavours,10.4,13,9,4,2023-04-19,Wed,Morning
Astoria,Flavours,20,25,18,4,2023-04-19,Wed,Morning
Lower Manhattan,Flavours,18.4,23,15,4,2023-04-20,Thu,Morning
Astoria,Flavours,8.8,11,8,4,2023-04-20,Thu,Morning
Hell's Kitchen,Flavours,24,30,18,4,2023-04-20,Thu,Morning
Lower Manhattan,Flavours,13.6,17,13,4,2023-04-21,Fri,Morning
Hell's Kitchen,Flavours,16,20,13,4,2023-04-21,Fri,Morning
Astoria,Flavours,16.8,21,12,4,2023-04-21,Fri,Morning
Lower Manhattan,Flavours,18.4,23,16,4,2023-04-22,Sat,Morning
Lower Manhattan,Flavours,23.2,29,19,4,2023-04-23,Sun,Morning
Lower Manhattan,Flavours,19.2,24,15,4,2023-04-24,Mon,Morning
Lower Manhattan,Flavours,20,25,18,4,2023-04-25,Tue,Morning
Lower Manhattan,Flavours,25.6,32,18,4,2023-04-26,Wed,Morning
Lower Manhattan,Flavours,21.6,27,16,4,2023-04-27,Thu,Morning
Hell's Kitchen,Flavours,21.6,27,18,4,2023-04-27,Thu,Morning
Lower Manhattan,Flavours,19.2,24,15,4,2023-04-30,Sun,Morning
Astoria,Flavours,7.2,9,7,4,2023-04-30,Sun,Morning
Lower Manhattan,Flavours,24,30,18,4,2023-05-07,Sun,Morning
Hell's Kitchen,Flavours,25.6,32,19,4,2023-05-07,Sun,Morning
Hell's Kitchen,Flavours,18.4,23,15,4,2023-05-08,Mon,Morning
Lower Manhattan,Flavours,21.6,27,19,4,2023-05-10,Wed,Morning
Hell's Kitchen,Flavours,18.4,23,15,4,2023-05-10,Wed,Morning
Astoria,Flavours,26.4,33,22,4,2023-05-10,Wed,Morning
Lower Manhattan,Flavours,25.6,32,20,4,2023-05-11,Thu,Morning
Hell's Kitchen,Flavours,22.4,28,18,4,2023-05-11,Thu,Morning
Astoria,Flavours,12,15,10,4,2023-05-11,Thu,Morning
Lower Manhattan,Flavours,39.2,49,21,4,2023-05-12,Fri,Morning
Hell's Kitchen,Flavours,28.8,36,22,4,2023-05-12,Fri,Morning
Lower Manhattan,Flavours,34.4,43,26,4,2023-05-13,Sat,Morning
Astoria,Flavours,14.4,18,12,4,2023-05-13,Sat,Morning
Hell's Kitchen,Flavours,24.8,31,22,4,2023-05-13,Sat,Morning
Lower Manhattan,Flavours,31.2,39,23,4,2023-05-14,Sun,Morning
Hell's Kitchen,Flavours,38.4,48,35,4,2023-05-14,Sun,Morning
Astoria,Flavours,20.8,26,17,4,2023-05-14,Sun,Morning
Lower Manhattan,Flavours,24,30,22,4,2023-05-15,Mon,Morning
Astoria,Flavours,27.2,34,26,4,2023-05-15,Mon,Morning
Lower Manhattan,Flavours,16,20,12,4,2023-05-16,Tue,Morning
Hell's Kitchen,Flavours,23.2,29,19,4,2023-05-16,Tue,Morning
Astoria,Flavours,24.8,31,22,4,2023-05-16,Tue,Morning
Lower Manhattan,Flavours,28.8,36,23,4,2023-05-17,Wed,Morning
Astoria,Flavours,25.6,32,23,4,2023-05-17,Wed,Morning
Lower Manhattan,Flavours,20.8,26,18,4,2023-05-18,Thu,Morning
Hell's Kitchen,Flavours,24,30,21,4,2023-05-18,Thu,Morning
Lower Manhattan,Flavours,24.8,31,23,4,2023-05-19,Fri,Morning
Hell's Kitchen,Flavours,27.2,34,22,4,2023-05-19,Fri,Morning
Astoria,Flavours,34.4,43,30,4,2023-05-19,Fri,Morning
Astoria,Flavours,14.4,18,12,4,2023-05-20,Sat,Morning
Lower Manhattan,Flavours,36,45,27,4,2023-05-20,Sat,Morning
Hell's Kitchen,Flavours,26.4,33,21,4,2023-05-20,Sat,Morning
Lower Manhattan,Flavours,17.6,22,15,4,2023-05-21,Sun,Morning
Astoria,Flavours,20,25,15,4,2023-05-21,Sun,Morning
Hell's Kitchen,Flavours,20.8,26,18,4,2023-05-21,Sun,Morning
Lower Manhattan,Flavours,25.6,32,22,4,2023-05-22,Mon,Morning
Lower Manhattan,Flavours,29.6,37,25,4,2023-05-23,Tue,Morning
Lower Manhattan,Flavours,21.6,27,16,4,2023-05-24,Wed,Morning
Lower Manhattan,Flavours,16,20,15,4,2023-05-25,Thu,Morning
Lower Manhattan,Flavours,25.6,32,20,4,2023-05-26,Fri,Morning
Lower Manhattan,Flavours,20.8,26,15,4,2023-05-27,Sat,Morning
Hell's Kitchen,Flavours,27.2,34,23,4,2023-05-27,Sat,Morning
Lower Manhattan,Flavours,17.6,22,16,4,2023-05-30,Tue,Morning
Hell's Kitchen,Flavours,21.6,27,21,4,2023-05-30,Tue,Morning
Lower Manhattan,Flavours,20,25,17,4,2023-05-31,Wed,Morning
Hell's Kitchen,Flavours,6.4,8,5,4,2023-05-31,Wed,Morning
Astoria,Flavours,9.6,12,7,4,2023-05-31,Wed,Morning
Lower Manhattan,Flavours,25.6,32,21,4,2023-06-07,Wed,Morning
Hell's Kitchen,Flavours,26.4,33,20,4,2023-06-07,Wed,Morning
Hell's Kitchen,Flavours,23.2,29,20,4,2023-06-08,Thu,Morning
Lower Manhattan,Flavours,23.2,29,21,4,2023-06-10,Sat,Morning
Hell's Kitchen,Flavours,22.4,28,18,4,2023-06-10,Sat,Morning
Astoria,Flavours,29.6,37,23,4,2023-06-10,Sat,Morning
Lower Manhattan,Flavours,27.2,34,20,4,2023-06-11,Sun,Morning
Hell's Kitchen,Flavours,34.4,43,27,4,2023-06-11,Sun,Morning
Astoria,Flavours,22.4,28,18,4,2023-06-11,Sun,Morning
Lower Manhattan,Flavours,41.6,52,25,4,2023-06-12,Mon,Morning
Hell's Kitchen,Flavours,31.2,39,24,4,2023-06-12,Mon,Morning
Lower Manhattan,Flavours,43.2,54,33,4,2023-06-13,Tue,Morning
Astoria,Flavours,14.4,18,14,4,2023-06-13,Tue,Morning
Hell's Kitchen,Flavours,33.6,42,27,4,2023-06-13,Tue,Morning
Lower Manhattan,Flavours,38.4,48,32,4,2023-06-14,Wed,Morning
Hell's Kitchen,Flavours,41.6,52,39,4,2023-06-14,Wed,Morning
Astoria,Flavours,17.6,22,14,4,2023-06-14,Wed,Morning
Lower Manhattan,Flavours,22.4,28,20,4,2023-06-15,Thu,Morning
Astoria,Flavours,33.6,42,30,4,2023-06-15,Thu,Morning
Lower Manhattan,Flavours,20.8,26,16,4,2023-06-16,Fri,Morning
Hell's Kitchen,Flavours,24.8,31,21,4,2023-06-16,Fri,Morning
Astoria,Flavours,26.4,33,23,4,2023-06-16,Fri,Morning
Lower Manhattan,Flavours,33.6,42,26,4,2023-06-17,Sat,Morning
Astoria,Flavours,26.4,33,25,4,2023-06-17,Sat,Morning
Hell's Kitchen,Flavours,13.6,17,12,4,2023-06-17,Sat,Morning
Lower Manhattan,Flavours,32.8,41,26,4,2023-06-18,Sun,Morning
Hell's Kitchen,Flavours,23.2,29,20,4,2023-06-18,Sun,Morning
Astoria,Flavours,22.4,28,19,4,2023-06-18,Sun,Morning
Lower Manhattan,Flavours,24.8,31,21,4,2023-06-19,Mon,Morning
Hell's Kitchen,Flavours,22.4,28,20,4,2023-06-19,Mon,Morning
Astoria,Flavours,31.2,39,27,4,2023-06-19,Mon,Morning
Lower Manhattan,Flavours,36,45,26,4,2023-06-20,Tue,Morning
Astoria,Flavours,13.6,17,12,4,2023-06-20,Tue,Morning
Hell's Kitchen,Flavours,25.6,32,20,4,2023-06-20,Tue,Morning
Lower Manhattan,Flavours,23.2,29,18,4,2023-06-21,Wed,Morning
Hell's Kitchen,Flavours,28,35,24,4,2023-06-21,Wed,Morning
Astoria,Flavours,20.8,26,16,4,2023-06-21,Wed,Morning
Lower Manhattan,Flavours,25.6,32,21,4,2023-06-22,Thu,Morning
Lower Manhattan,Flavours,36,45,31,4,2023-06-23,Fri,Morning
Lower Manhattan,Flavours,22.4,28,18,4,2023-06-24,Sat,Morning
Lower Manhattan,Flavours,22.4,28,21,4,2023-06-25,Sun,Morning
Lower Manhattan,Flavours,32,40,24,4,2023-06-26,Mon,Morning
Lower Manhattan,Flavours,27.2,34,20,4,2023-06-27,Tue,Morning
Hell's Kitchen,Flavours,24.8,31,23,4,2023-06-27,Tue,Morning
Lower Manhattan,Flavours,31.2,39,25,4,2023-06-30,Fri,Morning
Hell's Kitchen,Flavours,28.8,36,22,4,2023-06-30,Fri,Morning
Astoria,Flavours,19.2,24,18,4,2023-06-30,Fri,Morning
Lower Manhattan,Bakery,21,6,6,4,2023-01-02,Mon,Morning
Astoria,Bakery,22.25,6,6,4,2023-01-03,Tue,Evening
Astoria,Bakery,21,6,6,4,2023-01-06,Fri,Evening
Astoria,Bakery,21,6,6,4,2023-01-04,Wed,Evening
Lower Manhattan,Coffee beans,179.75,9,9,4,2023-01-07,Sat,Morning
Lower Manhattan,Coffee beans,133.25,7,6,4,2023-01-08,Sun,Morning
Hell's Kitchen,Tea,27.2,10,6,4,2023-01-15,Sun,Evening
Astoria,Bakery,23,7,7,4,2023-01-25,Wed,Morning
Hell's Kitchen,Coffee,25.15,10,6,4,2023-01-25,Wed,Evening
Lower Manhattan,Bakery,20.75,6,6,4,2023-01-26,Thu,Afternoon
Hell's Kitchen,Tea,25,9,6,4,2023-01-29,Sun,Evening
Astoria,Loose Tea,54,6,6,4,2023-01-31,Tue,Morning
Hell's Kitchen,Bakery,24.5,7,7,4,2023-02-05,Sun,Morning
Hell's Kitchen,Bakery,22.25,6,6,4,2023-02-05,Sun,Afternoon
Hell's Kitchen,Bakery,27,7,7,4,2023-02-08,Wed,Afternoon
Hell's Kitchen,Bakery,25.5,7,7,4,2023-02-14,Tue,Afternoon
Astoria,Coffee beans,96.5,6,6,4,2023-02-15,Wed,Morning
Lower Manhattan,Bakery,19.9,6,6,4,2023-02-23,Thu,Afternoon
Hell's Kitchen,Bakery,23.25,7,7,4,2023-03-02,Thu,Evening
Lower Manhattan,Loose Tea,57.7,6,6,4,2023-03-09,Thu,Morning
Hell's Kitchen,Coffee,38.45,10,8,4,2023-03-14,Tue,Evening
Astoria,Coffee beans,91.75,6,6,4,2023-03-15,Wed,Morning
Hell's Kitchen,Bakery,23.5,7,7,4,2023-03-15,Wed,Afternoon
Astoria,Loose Tea,57.1,6,6,4,2023-03-17,Fri,Morning
Lower Manhattan,Bakery,30.25,8,8,4,2023-03-19,Sun,Afternoon
Hell's Kitchen,Tea,25.2,9,6,4,2023-03-19,Sun,Evening
Astoria,Tea,25,9,7,4,2023-03-19,Sun,Evening
Astoria,Tea,32.1,10,6,4,2023-03-22,Wed,Evening
Hell's Kitchen,Bakery,21.25,6,6,4,2023-03-23,Thu,Afternoon
Hell's Kitchen,Bakery,29.4,9,8,4,2023-03-24,Fri,Afternoon
Astoria,Bakery,22.5,6,6,4,2023-03-25,Sat,Evening
Hell's Kitchen,Coffee,27.9,11,6,4,2023-03-25,Sat,Evening
Lower Manhattan,Coffee beans,217.75,10,10,4,2023-04-07,Fri,Morning
Lower Manhattan,Coffee beans,199.5,11,10,4,2023-04-08,Sat,Morning
Lower Manhattan,Bakery,26.77,6,6,4,2023-04-09,Sun,Afternoon
Astoria,Bakery,25.75,7,7,4,2023-04-10,Mon,Afternoon
Hell's Kitchen,Loose Tea,53.7,6,6,4,2023-04-14,Fri,Morning
Astoria,Loose Tea,53.7,6,6,4,2023-04-18,Tue,Morning
Hell's Kitchen,Coffee beans,184.5,6,6,4,2023-04-23,Sun,Morning
Hell's Kitchen,Bakery,63,18,18,4,2023-04-27,Thu,Morning
Lower Manhattan,Tea,27,10,6,4,2023-05-01,Mon,Evening
Astoria,Bakery,20.25,6,6,4,2023-05-06,Sat,Morning
Hell's Kitchen,Bakery,20.5,6,6,4,2023-05-06,Sat,Evening
Hell's Kitchen,Coffee beans,137.75,6,6,4,2023-05-12,Fri,Morning
Astoria,Tea,23,9,6,4,2023-05-12,Fri,Evening
Hell's Kitchen,Bakery,22,6,6,4,2023-05-16,Tue,Afternoon
Hell's Kitchen,Bakery,24.75,7,7,4,2023-05-19,Fri,Afternoon
Astoria,Loose Tea,63.75,7,7,4,2023-05-20,Sat,Morning
Hell's Kitchen,Bakery,23,6,6,4,2023-05-28,Sun,Evening
Astoria,Bakery,20.5,6,6,4,2023-06-07,Wed,Evening
Hell's Kitchen,Loose Tea,54.25,6,6,4,2023-06-16,Fri,Morning
Hell's Kitchen,Bakery,33.5,10,10,4,2023-06-19,Mon,Afternoon
Hell's Kitchen,Coffee beans,175,7,7,4,2023-06-21,Wed,Morning
Hell's Kitchen,Bakery,24.5,7,7,4,2023-06-23,Fri,Afternoon
Lower Manhattan,Coffee beans,107.9,6,6,4,2023-06-25,Sun,Morning
Hell's Kitchen,Loose Tea,67.55,7,7,4,2023-06-26,Mon,Morning
Astoria,Tea,16.5,6,5,4,2023-01-02,Mon,Morning
Astoria,Coffee,23,7,5,4,2023-01-12,Thu,Evening
Lower Manhattan,Coffee,25.3,9,5,4,2023-01-13,Fri,Evening
Astoria,Tea,20,7,5,4,2023-01-14,Sat,Evening
Hell's Kitchen,Tea,17.5,6,5,4,2023-01-22,Sun,Evening
Lower Manhattan,Tea,21.05,8,5,4,2023-01-29,Sun,Evening
Astoria,Tea,18.7,7,5,4,2023-01-30,Mon,Evening
Hell's Kitchen,Coffee,18.95,6,5,4,2023-01-31,Tue,Evening
Astoria,Tea,16.3,6,5,4,2023-02-05,Sun,Morning
Lower Manhattan,Tea,21.1,8,5,4,2023-02-12,Sun,Evening
Lower Manhattan,Coffee,20.3,8,5,4,2023-02-13,Mon,Evening
Astoria,Tea,26,9,5,4,2023-02-16,Thu,Evening
Astoria,Coffee,22,9,5,4,2023-02-17,Fri,Evening
Astoria,Tea,25.5,9,5,4,2023-02-18,Sat,Evening
Hell's Kitchen,Tea,20,7,5,4,2023-02-22,Wed,Evening
Astoria,Coffee,28.4,10,5,4,2023-03-17,Fri,Evening
